image_id,clip_vitb32,gemini,qwen_vl,num_models_correct,num_models_incorrect
5d4be33dcf0b3a0f3f33df3f,0,0,0,0,3
5d4be357cf0b3a0f3f33e1d9,1,1,1,3,0
5d4be365cf0b3a0f3f33e357,1,1,1,3,0
5d4be365cf0b3a0f3f33e35b,1,1,1,3,0
5d4be374cf0b3a0f3f33e4ed,1,1,1,3,0
5d4be37ccf0b3a0f3f33e5d5,1,1,1,3,0
5d4be37ecf0b3a0f3f33e61f,0,0,0,0,3
5d4be380cf0b3a0f3f33e64d,1,1,1,3,0
5d4be385cf0b3a0f3f33e6e3,1,1,1,3,0
5d4be385cf0b3a0f3f33e6ef,1,1,1,3,0
5d4be386cf0b3a0f3f33e6fd,0,0,1,1,2
5d4be386cf0b3a0f3f33e70b,0,0,0,0,3
5d4be389cf0b3a0f3f33e75f,1,0,1,2,1
5d4be390cf0b3a0f3f33e825,1,1,0,2,1
5d4be391cf0b3a0f3f33e843,1,1,1,3,0
5d4be391cf0b3a0f3f33e855,1,0,1,2,1
5d4be393cf0b3a0f3f33e875,0,0,0,0,3
5d4be3bdcf0b3a0f3f33ed63,0,0,0,0,3
5d4be3bdcf0b3a0f3f33ed73,0,1,1,2,1
5d4be3bfcf0b3a0f3f33ed93,1,1,1,3,0
5d4be3c0cf0b3a0f3f33edc1,1,1,1,3,0
5d4be3c0cf0b3a0f3f33edc5,1,0,0,1,2
5d4be3c0cf0b3a0f3f33edc7,1,1,1,3,0
5d4be3c0cf0b3a0f3f33edc9,0,0,0,0,3
5d4be3c1cf0b3a0f3f33edd1,0,0,0,0,3
5d4be3c2cf0b3a0f3f33edef,1,1,1,3,0
5d4be3c2cf0b3a0f3f33ee03,0,0,0,0,3
5d4be3c4cf0b3a0f3f33ee37,1,1,1,3,0
5d4be3c4cf0b3a0f3f33ee39,1,1,1,3,0
5d4be3c4cf0b3a0f3f33ee41,1,1,1,3,0
5d4be3c5cf0b3a0f3f33ee4b,1,0,0,1,2
5d4be3c5cf0b3a0f3f33ee5b,0,1,1,2,1
5d4be3c5cf0b3a0f3f33ee5f,1,0,1,2,1
5d4be3c7cf0b3a0f3f33ee83,1,1,0,2,1
5d4be3c8cf0b3a0f3f33eea5,0,0,0,0,3
5d4be3c9cf0b3a0f3f33eec9,1,0,0,1,2
5d4be3cacf0b3a0f3f33eedb,1,0,0,1,2
5d4be3cbcf0b3a0f3f33eef9,0,0,1,1,2
5d4be3cdcf0b3a0f3f33ef51,1,1,1,3,0
5d4be3cecf0b3a0f3f33ef69,1,1,1,3,0
5d4be3cecf0b3a0f3f33ef6f,1,1,1,3,0
5d4be3d0cf0b3a0f3f33ef99,1,1,1,3,0
5d4be3d1cf0b3a0f3f33efc5,1,0,0,1,2
5d4be3d2cf0b3a0f3f33efcb,1,1,1,3,0
5d4be3d5cf0b3a0f3f33f027,0,0,0,0,3
5d4be3d6cf0b3a0f3f33f041,0,1,0,1,2
5d4be3d6cf0b3a0f3f33f047,1,1,1,3,0
5d4be3d8cf0b3a0f3f33f085,0,1,1,2,1
5d4be3dccf0b3a0f3f33f10f,1,1,1,3,0
5d4be3ddcf0b3a0f3f33f117,0,1,1,2,1
5d4be3ddcf0b3a0f3f33f125,0,0,1,1,2
5d4be3decf0b3a0f3f33f13f,1,1,1,3,0
5d4be3e5cf0b3a0f3f33f217,0,0,1,1,2
5d4be3e8cf0b3a0f3f33f277,1,0,1,2,1
5d4be3ebcf0b3a0f3f33f2b7,1,0,0,1,2
5d4be3eccf0b3a0f3f33f2d7,1,1,1,3,0
5d4be3edcf0b3a0f3f33f309,1,1,1,3,0
5d4be3eecf0b3a0f3f33f30f,1,1,1,3,0
5d4be3eecf0b3a0f3f33f325,1,1,1,3,0
5d4be3efcf0b3a0f3f33f32d,1,1,1,3,0
5d4be3f0cf0b3a0f3f33f357,1,1,1,3,0
5d4be3f3cf0b3a0f3f33f3a5,0,0,0,0,3
5d4be3f9cf0b3a0f3f33f44e,1,0,0,1,2
5d4be3f9cf0b3a0f3f33f458,0,0,1,1,2
5d4be3facf0b3a0f3f33f46a,0,1,1,2,1
5d4be3facf0b3a0f3f33f470,0,0,1,1,2
5d4be3fecf0b3a0f3f33f4ec,1,1,1,3,0
5d4be3ffcf0b3a0f3f33f4f6,1,0,0,1,2
5d4be3ffcf0b3a0f3f33f500,1,0,0,1,2
5d4be401cf0b3a0f3f33f538,0,0,0,0,3
5d4be402cf0b3a0f3f33f550,1,1,1,3,0
5d4be402cf0b3a0f3f33f55c,0,1,0,1,2
5d4be403cf0b3a0f3f33f572,1,1,1,3,0
5d4be404cf0b3a0f3f33f582,1,1,1,3,0
5d4be404cf0b3a0f3f33f58a,0,0,0,0,3
5d4be405cf0b3a0f3f33f5a8,0,0,1,1,2
5d4be405cf0b3a0f3f33f5ac,0,0,1,1,2
5d4be406cf0b3a0f3f33f5c6,1,1,1,3,0
5d4be406cf0b3a0f3f33f5ca,1,1,1,3,0
5d4be406cf0b3a0f3f33f5d0,1,1,1,3,0
5d4be407cf0b3a0f3f33f5e2,1,1,1,3,0
5d4be407cf0b3a0f3f33f5e6,1,1,1,3,0
5d4be407cf0b3a0f3f33f5ec,1,1,1,3,0
5d4be409cf0b3a0f3f33f61e,0,0,0,0,3
5d4be40bcf0b3a0f3f33f660,1,0,1,2,1
5d4be40ccf0b3a0f3f33f66e,1,1,1,3,0
5d4be40dcf0b3a0f3f33f6a8,1,1,1,3,0
5d4be40ecf0b3a0f3f33f6ac,0,0,1,1,2
5d4be40fcf0b3a0f3f33f6cc,1,1,1,3,0
5d4be40fcf0b3a0f3f33f6d0,1,1,1,3,0
5d4be40fcf0b3a0f3f33f6e4,1,0,1,2,1
5d4be410cf0b3a0f3f33f6f6,0,0,0,0,3
5d4be410cf0b3a0f3f33f6fc,1,1,1,3,0
5d4be411cf0b3a0f3f33f70e,1,0,1,2,1
5d4be411cf0b3a0f3f33f714,0,1,1,2,1
5d4be412cf0b3a0f3f33f724,1,1,0,2,1
5d4be412cf0b3a0f3f33f726,1,0,1,2,1
5d4be413cf0b3a0f3f33f744,0,0,0,0,3
5d4be413cf0b3a0f3f33f756,1,0,0,1,2
5d4be415cf0b3a0f3f33f78e,1,1,1,3,0
5d4be416cf0b3a0f3f33f7b4,1,0,0,1,2
5d4be418cf0b3a0f3f33f7e4,1,1,1,3,0
5d4be41bcf0b3a0f3f33f83c,0,1,1,2,1
5d4be41ccf0b3a0f3f33f864,1,1,1,3,0
5d4be41dcf0b3a0f3f33f872,1,1,1,3,0
5d4be41dcf0b3a0f3f33f87c,1,1,1,3,0
5d4be41ecf0b3a0f3f33f88c,1,1,1,3,0
5d4be41ecf0b3a0f3f33f896,0,0,0,0,3
5d4be41ecf0b3a0f3f33f89e,1,0,0,1,2
5d4be420cf0b3a0f3f33f8da,0,1,1,2,1
5d4be420cf0b3a0f3f33f8e2,1,1,1,3,0
5d4be421cf0b3a0f3f33f8ec,0,0,0,0,3
5d4be421cf0b3a0f3f33f8f0,0,0,0,0,3
5d4be421cf0b3a0f3f33f8fa,1,1,1,3,0
5d4be422cf0b3a0f3f33f912,1,1,1,3,0
5d4be422cf0b3a0f3f33f914,1,0,0,1,2
5d4be423cf0b3a0f3f33f922,0,1,1,2,1
5d4be423cf0b3a0f3f33f928,1,1,0,2,1
5d4be424cf0b3a0f3f33f940,0,1,1,2,1
5d4be424cf0b3a0f3f33f946,1,1,1,3,0
5d4be424cf0b3a0f3f33f94a,1,1,1,3,0
5d4be424cf0b3a0f3f33f958,0,0,1,1,2
5d4be425cf0b3a0f3f33f964,1,1,1,3,0
5d4be425cf0b3a0f3f33f974,1,1,1,3,0
5d4be425cf0b3a0f3f33f97a,1,1,1,3,0
5d4be427cf0b3a0f3f33f9a8,1,0,1,2,1
5d4be42acf0b3a0f3f33f9fa,1,1,1,3,0
5d4be42bcf0b3a0f3f33fa14,1,1,1,3,0
5d4be42dcf0b3a0f3f33fa60,1,0,1,2,1
5d4be42ecf0b3a0f3f33fa6c,1,1,1,3,0
5d4be42ecf0b3a0f3f33fa7c,1,0,1,2,1
5d4be42ecf0b3a0f3f33fa82,1,1,1,3,0
5d4be4c9cf0b3a0f3f340b94,1,1,1,3,0
5d4be4c9cf0b3a0f3f340ba6,0,1,0,1,2
5d4be4cbcf0b3a0f3f340bd8,0,1,1,2,1
5d4be4cbcf0b3a0f3f340bda,0,1,0,1,2
5d4be4cbcf0b3a0f3f340be2,1,0,1,2,1
5d4be4cccf0b3a0f3f340bfa,1,0,1,2,1
5d4be4cccf0b3a0f3f340c04,0,0,0,0,3
5d4be4ddcf0b3a0f3f340dea,1,1,1,3,0
5d4be4ddcf0b3a0f3f340e00,1,0,0,1,2
5d4be4decf0b3a0f3f340e0a,0,0,0,0,3
5d4be4decf0b3a0f3f340e14,0,1,1,2,1
5d4be4dfcf0b3a0f3f340e32,1,0,1,2,1
5d4be4e1cf0b3a0f3f340e64,1,1,1,3,0
5d4be4e5cf0b3a0f3f340ee0,1,1,1,3,0
5d4be4e5cf0b3a0f3f340ee2,1,1,1,3,0
5d4be4e6cf0b3a0f3f340eee,1,1,1,3,0
5d4be4e6cf0b3a0f3f340f00,1,1,1,3,0
5d4be4e8cf0b3a0f3f340f28,1,1,1,3,0
5d4be4e8cf0b3a0f3f340f30,0,0,0,0,3
5d4be4e8cf0b3a0f3f340f32,0,1,0,1,2
5d4be4eacf0b3a0f3f340f68,1,1,1,3,0
5d4be4ebcf0b3a0f3f340f7e,1,1,1,3,0
5d4be4ebcf0b3a0f3f340f80,0,0,0,0,3
5d4be4eccf0b3a0f3f340fb2,1,1,1,3,0
5d4be535cf0b3a0f3f341812,1,0,1,2,1
5d4be535cf0b3a0f3f341814,1,1,1,3,0
5d4be535cf0b3a0f3f34181c,1,1,1,3,0
5d4be536cf0b3a0f3f341830,1,1,1,3,0
5d4be536cf0b3a0f3f341840,0,0,0,0,3
5d4be538cf0b3a0f3f341866,0,0,1,1,2
5d4be539cf0b3a0f3f341884,1,0,1,2,1
5d4be539cf0b3a0f3f341898,1,0,0,1,2
5d4be53acf0b3a0f3f3418b0,1,0,0,1,2
5d4be53ccf0b3a0f3f3418f4,0,0,1,1,2
5d4be53dcf0b3a0f3f3418fc,1,1,1,3,0
5d4be53fcf0b3a0f3f341948,0,1,1,2,1
5d4be540cf0b3a0f3f341954,0,1,0,1,2
5d4be540cf0b3a0f3f34195a,0,0,0,0,3
5d4be540cf0b3a0f3f341960,1,1,1,3,0
5d4be541cf0b3a0f3f341970,1,1,1,3,0
5d4be541cf0b3a0f3f341978,1,1,1,3,0
5d4be541cf0b3a0f3f34198c,0,1,1,2,1
5d4be543cf0b3a0f3f3419bc,1,0,0,1,2
5d4be544cf0b3a0f3f3419e0,0,0,0,0,3
5d4be545cf0b3a0f3f3419ee,1,1,1,3,0
5d4be618cf0b3a0f3f3430c7,0,0,0,0,3
5d4be619cf0b3a0f3f3430dd,0,1,1,2,1
5d4be61acf0b3a0f3f3430ef,1,1,0,2,1
5d4be61acf0b3a0f3f3430f3,1,1,1,3,0
5d4be61acf0b3a0f3f3430ff,1,0,0,1,2
5d4be61bcf0b3a0f3f343109,1,1,1,3,0
5d4be61ccf0b3a0f3f34313b,0,1,0,1,2
5d4be61ecf0b3a0f3f34315f,1,1,1,3,0
5d4be61ecf0b3a0f3f343173,1,1,1,3,0
5d4be620cf0b3a0f3f343199,0,1,1,2,1
5d4be621cf0b3a0f3f3431bd,1,0,0,1,2
5d4be622cf0b3a0f3f3431d9,1,1,0,2,1
5d4be622cf0b3a0f3f3431df,0,0,0,0,3
5d4be623cf0b3a0f3f343203,1,0,0,1,2
5d4be624cf0b3a0f3f343217,0,0,0,0,3
5d4be624cf0b3a0f3f34321b,0,0,0,0,3
5d4be625cf0b3a0f3f34322b,0,0,1,1,2
5d4be62acf0b3a0f3f3432cb,0,0,0,0,3
5d4be62ccf0b3a0f3f343303,1,1,1,3,0
5d4be62ccf0b3a0f3f34330f,0,0,0,0,3
5d4be62dcf0b3a0f3f34332d,1,1,1,3,0
5d4be62fcf0b3a0f3f343361,0,0,0,0,3
5d4be632cf0b3a0f3f3433b9,1,1,1,3,0
5d4be632cf0b3a0f3f3433c3,1,0,1,2,1
5d4be63fcf0b3a0f3f343527,0,1,1,2,1
5d4be64acf0b3a0f3f34366f,0,1,1,2,1
5d4be64dcf0b3a0f3f3436bf,0,0,0,0,3
5d4be64ecf0b3a0f3f3436e1,0,0,0,0,3
5d4be650cf0b3a0f3f34371d,0,1,1,2,1
5d4be650cf0b3a0f3f343721,0,0,0,0,3
5d4be654cf0b3a0f3f343793,1,0,0,1,2
5d4be655cf0b3a0f3f3437c9,1,1,0,2,1
5d4be657cf0b3a0f3f3437f5,1,1,1,3,0
5d4be658cf0b3a0f3f343815,1,0,1,2,1
5d4be658cf0b3a0f3f343817,0,1,1,2,1
5d4be658cf0b3a0f3f34381d,1,1,1,3,0
5d4be659cf0b3a0f3f343825,1,0,0,1,2
5d4be663cf0b3a0f3f343957,0,1,1,2,1
5d4be663cf0b3a0f3f343969,0,0,0,0,3
5d4be664cf0b3a0f3f343977,1,0,1,2,1
5d4be66ecf0b3a0f3f343a91,1,1,1,3,0
5d4be66ecf0b3a0f3f343a93,1,1,1,3,0
5d4be66ecf0b3a0f3f343a9b,1,1,1,3,0
5d4be66ecf0b3a0f3f343a9d,1,1,1,3,0
5d4be66ecf0b3a0f3f343aa9,1,1,1,3,0
5d4be66fcf0b3a0f3f343aab,1,0,0,1,2
5d4be66fcf0b3a0f3f343ab9,1,1,1,3,0
5d4be66fcf0b3a0f3f343abf,1,1,1,3,0
5d4be670cf0b3a0f3f343acd,1,1,1,3,0
5d4be670cf0b3a0f3f343ad1,1,0,1,2,1
5d4be671cf0b3a0f3f343afb,0,0,0,0,3
5d4be671cf0b3a0f3f343afd,0,0,0,0,3
5d4be672cf0b3a0f3f343b0b,1,1,1,3,0
5d4be672cf0b3a0f3f343b19,1,1,1,3,0
5d4be672cf0b3a0f3f343b1d,0,0,0,0,3
5d4be673cf0b3a0f3f343b31,1,1,1,3,0
5d4be6a5cf0b3a0f3f3440c6,1,1,1,3,0
5d4be6a5cf0b3a0f3f3440d2,0,1,0,1,2
5d4be6a7cf0b3a0f3f3440f4,1,0,0,1,2
5d4be6a8cf0b3a0f3f344120,1,1,1,3,0
5d4be6aecf0b3a0f3f3441de,1,1,1,3,0
5d4be6b2cf0b3a0f3f344254,1,0,1,2,1
5d4be6b4cf0b3a0f3f344282,0,1,0,1,2
5d4be6b5cf0b3a0f3f344296,1,1,1,3,0
5d4be6b6cf0b3a0f3f3442b0,1,1,1,3,0
5d4be6b6cf0b3a0f3f3442b6,0,1,1,2,1
5d4be6b6cf0b3a0f3f3442c8,0,1,1,2,1
5d4be6b7cf0b3a0f3f3442da,0,1,1,2,1
5d4be6b8cf0b3a0f3f344306,1,0,1,2,1
5d4be6c2cf0b3a0f3f34441a,0,0,0,0,3
5d4be6c3cf0b3a0f3f344434,0,0,0,0,3
5d4be6c4cf0b3a0f3f344464,0,0,0,0,3
5d4be6c7cf0b3a0f3f3444b4,0,0,0,0,3
5d4be6c7cf0b3a0f3f3444c0,0,0,0,0,3
5d4be6c8cf0b3a0f3f3444d2,0,0,0,0,3
5d4be6c9cf0b3a0f3f3444ea,0,0,0,0,3
5d4be6cacf0b3a0f3f344516,0,0,0,0,3
5d4be6cbcf0b3a0f3f34453a,0,0,0,0,3
5d4be6cecf0b3a0f3f344578,0,0,0,0,3
5d4be6cfcf0b3a0f3f344594,0,0,0,0,3
5d4be6d4cf0b3a0f3f34463e,1,1,1,3,0
5d4be6dacf0b3a0f3f3446d8,1,1,1,3,0
5d4be6dacf0b3a0f3f3446f0,1,1,1,3,0
5d4be6dbcf0b3a0f3f344710,1,1,1,3,0
5d4be6e5cf0b3a0f3f34482a,1,0,1,2,1
5d4be6e9cf0b3a0f3f344898,1,1,1,3,0
5d4be6f0cf0b3a0f3f344976,0,0,0,0,3
5d4be6f2cf0b3a0f3f3449ae,0,1,1,2,1
5d4be6f4cf0b3a0f3f3449f0,0,0,0,0,3
5d4be6f4cf0b3a0f3f3449f8,0,1,1,2,1
5d4be6f9cf0b3a0f3f344a76,0,1,1,2,1
5d4be6facf0b3a0f3f344a9c,1,0,0,1,2
5d4be6fbcf0b3a0f3f344acc,0,1,1,2,1
5d4be6fdcf0b3a0f3f344af8,1,1,1,3,0
5d4be6fdcf0b3a0f3f344b0c,1,1,1,3,0
5d4be6ffcf0b3a0f3f344b3e,1,1,1,3,0
5d4be704cf0b3a0f3f344bd4,1,1,1,3,0
5d4be705cf0b3a0f3f344bf0,1,0,0,1,2
5d4be705cf0b3a0f3f344bfc,1,1,1,3,0
5d4be706cf0b3a0f3f344c12,0,1,1,2,1
5d4be708cf0b3a0f3f344c42,0,0,0,0,3
5d4be709cf0b3a0f3f344c5a,0,1,1,2,1
5d4be709cf0b3a0f3f344c6c,1,1,0,2,1
5d4be70acf0b3a0f3f344c7a,1,1,1,3,0
5d4be70ccf0b3a0f3f344cc8,0,1,1,2,1
5d4be70ccf0b3a0f3f344cd0,0,0,1,1,2
5d4be70ccf0b3a0f3f344cd2,1,1,1,3,0
5d4be710cf0b3a0f3f344d3a,0,1,1,2,1
5d4be713cf0b3a0f3f344d9a,1,1,1,3,0
5d4be715cf0b3a0f3f344dda,1,1,1,3,0
5d4be716cf0b3a0f3f344df0,0,0,0,0,3
5d4be716cf0b3a0f3f344df8,1,1,0,2,1
5d4be71acf0b3a0f3f344e68,1,1,1,3,0
5d4be71ecf0b3a0f3f344ee8,1,1,1,3,0
5d4be720cf0b3a0f3f344ef2,1,1,1,3,0
5d4be722cf0b3a0f3f344f0a,1,1,1,3,0
5d4be735cf0b3a0f3f34508a,0,0,0,0,3
5d4be73bcf0b3a0f3f345146,1,1,0,2,1
5d4be73ecf0b3a0f3f34519e,0,0,0,0,3
5d4be742cf0b3a0f3f345202,1,1,1,3,0
5d4be744cf0b3a0f3f345242,1,1,1,3,0
5d4be746cf0b3a0f3f345262,0,0,1,1,2
5d4be746cf0b3a0f3f34526e,0,0,0,0,3
5d4be748cf0b3a0f3f34529e,0,1,1,2,1
5d4be74ccf0b3a0f3f345316,0,1,0,1,2
5d4be74ccf0b3a0f3f345318,1,1,1,3,0
5d4be74ccf0b3a0f3f345322,1,1,1,3,0
5d4be751cf0b3a0f3f3453ae,0,0,0,0,3
5d4be752cf0b3a0f3f3453d2,0,1,1,2,1
5d4be754cf0b3a0f3f3453f8,0,0,0,0,3
5d4be75ccf0b3a0f3f3454de,0,0,0,0,3
5d4be75fcf0b3a0f3f345532,0,0,0,0,3
5d4be75fcf0b3a0f3f345546,0,0,0,0,3
5d4be760cf0b3a0f3f345558,0,1,0,1,2
5d4be762cf0b3a0f3f345590,1,1,1,3,0
5d4be764cf0b3a0f3f3455b2,0,0,0,0,3
5d4be765cf0b3a0f3f3455ca,1,1,1,3,0
5d4be766cf0b3a0f3f345602,0,0,0,0,3
5d4be76acf0b3a0f3f345664,1,1,1,3,0
5d4be76bcf0b3a0f3f34567a,1,0,0,1,2
5d4be76ccf0b3a0f3f34569a,0,1,1,2,1
5d4be76ecf0b3a0f3f3456d6,1,0,0,1,2
5d4be771cf0b3a0f3f34572e,1,1,1,3,0
5d4be771cf0b3a0f3f345744,0,1,1,2,1
5d4be775cf0b3a0f3f3457b0,0,0,0,0,3
5d4be775cf0b3a0f3f3457bc,0,0,1,1,2
5d4be776cf0b3a0f3f3457c2,1,0,0,1,2
5d4be777cf0b3a0f3f3457f6,1,1,1,3,0
5d4be77bcf0b3a0f3f345850,1,1,1,3,0
5d4be77ccf0b3a0f3f345876,1,1,0,2,1
5d4be77ccf0b3a0f3f345880,0,0,0,0,3
5d4be77dcf0b3a0f3f34588c,0,1,1,2,1
5d4be77dcf0b3a0f3f345890,1,1,1,3,0
5d4be77fcf0b3a0f3f3458ce,1,1,0,2,1
5d4be77fcf0b3a0f3f3458d0,0,1,1,2,1
5d4be781cf0b3a0f3f34591e,1,1,1,3,0
5d4be782cf0b3a0f3f345924,0,0,0,0,3
5d4be783cf0b3a0f3f345940,0,0,1,1,2
5d4be784cf0b3a0f3f345960,0,0,0,0,3
5d4be784cf0b3a0f3f345966,1,1,1,3,0
5d4be785cf0b3a0f3f345992,0,1,1,2,1
5d4be786cf0b3a0f3f34599e,0,1,1,2,1
5d4be788cf0b3a0f3f3459da,1,0,1,2,1
5d4be78acf0b3a0f3f345a16,0,1,0,1,2
5d4be78ccf0b3a0f3f345a4c,0,1,1,2,1
5d4be78ccf0b3a0f3f345a50,0,1,0,1,2
5d4be78ccf0b3a0f3f345a52,1,1,1,3,0
5d4be78ecf0b3a0f3f345a90,0,0,0,0,3
5d4be78fcf0b3a0f3f345aa8,0,0,0,0,3
5d4be790cf0b3a0f3f345abe,1,1,1,3,0
5d4be791cf0b3a0f3f345adc,0,0,0,0,3
5d4be791cf0b3a0f3f345ae6,1,1,1,3,0
5d4be798cf0b3a0f3f345bb0,1,0,1,2,1
5d4be798cf0b3a0f3f345bba,1,1,1,3,0
5d4be799cf0b3a0f3f345bc4,0,0,0,0,3
5d4be79bcf0b3a0f3f345c12,0,1,1,2,1
5d4be79bcf0b3a0f3f345c14,0,0,0,0,3
5d4be7a0cf0b3a0f3f345c98,0,1,1,2,1
5d4be7a3cf0b3a0f3f345cf2,0,0,1,1,2
5d4be7a3cf0b3a0f3f345cf8,1,1,1,3,0
5d4be7a6cf0b3a0f3f345d54,0,1,1,2,1
5d4be7a7cf0b3a0f3f345d58,0,0,0,0,3
5d4be7a7cf0b3a0f3f345d6c,1,1,1,3,0
5d4be7afcf0b3a0f3f345e54,0,1,0,1,2
5d4be7afcf0b3a0f3f345e56,0,0,0,0,3
5d4be7b3cf0b3a0f3f345ec4,0,1,1,2,1
5d4be7b4cf0b3a0f3f345edc,1,1,1,3,0
5d4be7b7cf0b3a0f3f345f3c,0,0,0,0,3
5d4be7b8cf0b3a0f3f345f60,1,1,1,3,0
5d4be7b9cf0b3a0f3f345f6e,1,1,1,3,0
5d4be7b9cf0b3a0f3f345f7a,0,1,1,2,1
5d4be7bacf0b3a0f3f345f90,0,1,1,2,1
5d4be7e9cf0b3a0f3f346435,0,0,1,1,2
5d4be7e9cf0b3a0f3f34643f,0,1,1,2,1
5d4be7ebcf0b3a0f3f346461,0,0,0,0,3
5d4be7edcf0b3a0f3f3464b7,0,0,0,0,3
5d4be7efcf0b3a0f3f3464e7,0,0,0,0,3
5d4be7f3cf0b3a0f3f346555,1,0,0,1,2
5d4be7f4cf0b3a0f3f34656d,1,1,1,3,0
5d4be7f4cf0b3a0f3f34656f,1,0,0,1,2
5d4be7f5cf0b3a0f3f346599,1,1,1,3,0
5d4be7f6cf0b3a0f3f3465b7,1,0,1,2,1
5d4be7f8cf0b3a0f3f3465e7,1,1,1,3,0
5d4be7fbcf0b3a0f3f346655,1,0,1,2,1
5d4be7fdcf0b3a0f3f346677,1,0,0,1,2
5d4be7ffcf0b3a0f3f3466cb,0,0,0,0,3
5d4be80ccf0b3a0f3f346829,1,0,1,2,1
5d4be80fcf0b3a0f3f34687d,0,0,0,0,3
5d4be810cf0b3a0f3f34689d,0,1,0,1,2
5d4be812cf0b3a0f3f3468d7,0,0,0,0,3
5d4be816cf0b3a0f3f346947,1,0,1,2,1
5d4be817cf0b3a0f3f346959,1,1,1,3,0
5d4be817cf0b3a0f3f34695d,0,1,1,2,1
5d4be817cf0b3a0f3f34696b,1,1,1,3,0
5d4be817cf0b3a0f3f346971,0,0,0,0,3
5d4be818cf0b3a0f3f346987,0,1,1,2,1
5d4be81acf0b3a0f3f3469c5,1,1,1,3,0
5d4be81ecf0b3a0f3f346a3b,1,0,0,1,2
5d4be81fcf0b3a0f3f346a49,1,1,1,3,0
5d4be828cf0b3a0f3f346b0d,0,1,0,1,2
5d4be82ecf0b3a0f3f346bc1,0,0,1,1,2
5d4be833cf0b3a0f3f346c57,1,1,0,2,1
5d4be8b6cf0b3a0f3f347438,1,1,1,3,0
5d4be8cfcf0b3a0f3f34773a,0,0,0,0,3
5d4be8d8cf0b3a0f3f347854,1,0,0,1,2
5d4be8dacf0b3a0f3f347882,1,1,1,3,0
5d4be8dccf0b3a0f3f3478b4,1,1,1,3,0
5d4be8dccf0b3a0f3f3478b6,1,1,1,3,0
5d4be8ddcf0b3a0f3f3478e0,0,1,0,1,2
5d4be8decf0b3a0f3f3478f8,1,1,1,3,0
5d4be8decf0b3a0f3f347904,0,0,0,0,3
5d4be8dfcf0b3a0f3f347920,1,1,1,3,0
5d4be8e5cf0b3a0f3f3479dc,1,1,1,3,0
5d4be8e8cf0b3a0f3f347a22,0,1,1,2,1
5d4be8f0cf0b3a0f3f347b22,0,0,0,0,3
5d4be8f2cf0b3a0f3f347b64,0,0,1,1,2
5d4be8f3cf0b3a0f3f347b6e,0,1,1,2,1
5d4be8f3cf0b3a0f3f347b7e,1,1,1,3,0
5d4be8f4cf0b3a0f3f347b9a,1,0,1,2,1
5d4be8f7cf0b3a0f3f347be8,1,1,1,3,0
5d4be8f9cf0b3a0f3f347c2c,1,1,1,3,0
5d4be8fbcf0b3a0f3f347c5c,1,1,1,3,0
5d4be8fbcf0b3a0f3f347c5e,0,0,0,0,3
5d4be8fdcf0b3a0f3f347c92,1,0,1,2,1
5d4be901cf0b3a0f3f347d20,1,0,0,1,2
5d4be905cf0b3a0f3f347d90,1,0,1,2,1
5d4be905cf0b3a0f3f347d92,1,1,0,2,1
5d4be908cf0b3a0f3f347de6,1,1,1,3,0
5d4be911cf0b3a0f3f347efc,0,0,0,0,3
5d4be912cf0b3a0f3f347f0c,1,1,1,3,0
5d4be914cf0b3a0f3f347f54,1,1,1,3,0
5d4be915cf0b3a0f3f347f64,0,0,0,0,3
5d4be917cf0b3a0f3f347fa8,1,1,1,3,0
5d4be91bcf0b3a0f3f34800e,0,0,0,0,3
5d4be91ecf0b3a0f3f34806e,0,0,0,0,3
5d4be91ecf0b3a0f3f34807a,1,0,1,2,1
5d4be922cf0b3a0f3f3480e0,0,1,0,1,2
5d4be923cf0b3a0f3f348114,0,0,0,0,3
5d4be925cf0b3a0f3f348140,0,0,0,0,3
5d4be925cf0b3a0f3f348146,0,0,0,0,3
5d4be926cf0b3a0f3f348158,0,1,0,1,2
5d4be927cf0b3a0f3f348172,1,1,1,3,0
5d4be928cf0b3a0f3f3481a6,1,1,1,3,0
5d4be92ccf0b3a0f3f34821c,0,0,0,0,3
5d4be930cf0b3a0f3f34827e,1,1,1,3,0
5d4be93ecf0b3a0f3f348432,0,0,0,0,3
5d4be93fcf0b3a0f3f348446,1,1,1,3,0
5d4be942cf0b3a0f3f3484a4,0,1,1,2,1
5d4be942cf0b3a0f3f3484aa,0,0,0,0,3
5d4be943cf0b3a0f3f3484b2,1,1,1,3,0
5d4be946cf0b3a0f3f34851a,1,0,0,1,2
5d4be946cf0b3a0f3f348526,1,0,1,2,1
5d4be948cf0b3a0f3f34855c,0,0,0,0,3
5d4be94bcf0b3a0f3f34859e,0,1,1,2,1
5d4be94bcf0b3a0f3f3485aa,1,1,1,3,0
5d4be94fcf0b3a0f3f348630,0,0,0,0,3
5d4be951cf0b3a0f3f348654,1,1,1,3,0
5d4be95acf0b3a0f3f348772,1,1,1,3,0
5d4be95dcf0b3a0f3f3487c8,1,1,1,3,0
5d4be963cf0b3a0f3f348874,1,1,1,3,0
5d4be965cf0b3a0f3f3488a6,0,1,1,2,1
5d4be965cf0b3a0f3f3488be,1,1,1,3,0
5d4be966cf0b3a0f3f3488d6,1,0,1,2,1
5d4be967cf0b3a0f3f3488e6,0,1,1,2,1
5d4be968cf0b3a0f3f34890c,0,0,0,0,3
